TranscriptID,Position,Class,,,
ENST00000261584,521,-1,,,
ENST00000261584,531,-1,,,
ENST00000261584,613,-1,,,
ENST00000261584,635,-1,,,
ENST00000261584,942,-1,,,
ENST00000261622,2884,-1,,,
ENST00000261622,2892,-1,,,
ENST00000261622,3250,-1,,,
ENST00000261622,3360,-1,,,
ENST00000261622,3404,-1,,,
ENST00000261622,3696,-1,,,
ENST00000261622,4086,-1,,,
ENST00000261622,791,-1,,,
ENST00000261658,1068,-1,,,
ENST00000261658,1146,-1,,,
ENST00000261658,1600,-1,,,
ENST00000261658,1817,-1,,,
ENST00000261658,1925,-1,,,
ENST00000261658,1957,-1,,,
ENST00000261658,2080,-1,,,
ENST00000261658,2442,-1,,,
ENST00000261658,2450,-1,,,
ENST00000261658,2473,-1,,,
ENST00000261658,2561,-1,,,
ENST00000261658,2811,-1,,,
ENST00000261658,286,-1,,,
ENST00000261658,331,-1,,,
ENST00000261658,672,-1,,,
ENST00000261658,932,-1,,,
ENST00000261667,1197,-1,,,
ENST00000261667,1352,-1,,,
ENST00000261667,1370,-1,,,
ENST00000261667,1601,-1,,,
ENST00000261667,1961,-1,,,
ENST00000261667,2189,-1,,,
ENST00000261667,2200,-1,,,
ENST00000261667,2258,-1,,,
ENST00000261667,2436,-1,,,
ENST00000261667,2697,-1,,,
ENST00000261667,2714,-1,,,
ENST00000261667,3198,-1,,,
ENST00000261667,3242,-1,,,
ENST00000261667,3461,-1,,,
ENST00000261667,4060,-1,,,
ENST00000261667,4225,-1,,,
ENST00000261667,426,-1,,,
ENST00000261667,531,-1,,,
ENST00000261667,629,-1,,,
ENST00000261667,706,-1,,,
ENST00000261667,851,-1,,,
ENST00000261681,1038,-1,,,
ENST00000261681,1057,-1,,,
ENST00000261681,1182,-1,,,
ENST00000261681,1244,-1,,,
ENST00000261681,1286,-1,,,
ENST00000261681,130,-1,,,
ENST00000261681,1617,-1,,,
ENST00000261681,1646,-1,,,
ENST00000261681,1743,-1,,,
ENST00000261681,1921,-1,,,
ENST00000261681,1925,-1,,,
ENST00000261681,2037,-1,,,
ENST00000261681,2054,-1,,,
ENST00000261681,2101,-1,,,
ENST00000261681,2277,-1,,,
ENST00000261681,2333,-1,,,
ENST00000261681,2411,-1,,,
ENST00000261681,2562,-1,,,
ENST00000261681,2718,-1,,,
ENST00000261681,290,-1,,,
ENST00000261681,3292,-1,,,
ENST00000261681,3651,-1,,,
ENST00000261681,4209,-1,,,
ENST00000261681,4291,-1,,,
ENST00000261681,4523,-1,,,
ENST00000261681,4639,-1,,,
ENST00000261681,5110,-1,,,
ENST00000261681,55,-1,,,
ENST00000261681,659,-1,,,
ENST00000261681,774,-1,,,
ENST00000261681,895,-1,,,
ENST00000261692,1440,-1,,,
ENST00000261692,151,-1,,,
ENST00000261692,1537,-1,,,
ENST00000261692,1543,-1,,,
ENST00000261692,166,-1,,,
ENST00000261721,1044,-1,,,
ENST00000261721,1108,-1,,,
ENST00000261721,1410,-1,,,
ENST00000261721,1707,-1,,,
ENST00000261721,1769,-1,,,
ENST00000261721,1934,-1,,,
ENST00000261721,2049,-1,,,
ENST00000261721,2107,-1,,,
ENST00000261721,2406,-1,,,
ENST00000261721,2640,-1,,,
ENST00000261721,3002,-1,,,
ENST00000261721,3047,-1,,,
ENST00000261721,3183,-1,,,
ENST00000261721,3192,-1,,,
ENST00000261721,332,-1,,,
ENST00000261721,814,-1,,,
ENST00000261772,1019,-1,,,
ENST00000261772,1244,-1,,,
ENST00000261772,1325,-1,,,
ENST00000261772,136,-1,,,
ENST00000261772,1417,-1,,,
ENST00000261772,1422,-1,,,
ENST00000261772,1482,-1,,,
ENST00000261772,1619,-1,,,
ENST00000261772,1819,-1,,,
ENST00000261772,2054,-1,,,
ENST00000261772,2219,-1,,,
ENST00000261772,2534,-1,,,
ENST00000261772,2596,-1,,,
ENST00000261772,2627,-1,,,
ENST00000261772,2633,-1,,,
ENST00000261772,308,-1,,,
ENST00000261772,3166,-1,,,
ENST00000261772,632,-1,,,
ENST00000261772,683,-1,,,
ENST00000261772,860,-1,,,
ENST00000261772,920,-1,,,
ENST00000261776,192,-1,,,
ENST00000261776,1973,-1,,,
ENST00000261776,2044,-1,,,
ENST00000261776,2092,-1,,,
ENST00000261776,2183,-1,,,
ENST00000261776,2258,-1,,,
ENST00000261776,2443,-1,,,
ENST00000261776,2610,-1,,,
ENST00000261776,3092,-1,,,
ENST00000261776,757,-1,,,
ENST00000261776,881,-1,,,
ENST00000261797,1026,-1,,,
ENST00000261797,1308,-1,,,
ENST00000261797,2345,-1,,,
ENST00000261797,2603,-1,,,
ENST00000261797,2897,-1,,,
ENST00000261797,2910,-1,,,
ENST00000261797,301,-1,,,
ENST00000261797,3194,-1,,,
ENST00000261797,3218,-1,,,
ENST00000261797,3895,-1,,,
ENST00000261797,3999,-1,,,
ENST00000261797,4049,-1,,,
ENST00000261797,4058,-1,,,
ENST00000261797,4759,-1,,,
ENST00000261797,4845,-1,,,
ENST00000261797,5061,-1,,,
ENST00000261797,5317,-1,,,
ENST00000261797,5443,-1,,,
ENST00000261797,5473,-1,,,
ENST00000261797,5651,-1,,,
ENST00000261797,5783,-1,,,
ENST00000261797,5881,-1,,,
ENST00000261797,5989,-1,,,
ENST00000261797,6257,-1,,,
ENST00000261797,6341,-1,,,
ENST00000261797,6628,-1,,,
ENST00000261797,675,-1,,,
ENST00000261797,7195,-1,,,
ENST00000261797,7358,-1,,,
ENST00000261797,7599,-1,,,
ENST00000261797,7633,-1,,,
ENST00000261797,8002,-1,,,
ENST00000261854,1097,-1,,,
ENST00000261854,1771,-1,,,
ENST00000261854,1916,-1,,,
ENST00000261854,1995,-1,,,
ENST00000261854,2046,-1,,,
ENST00000261854,2113,-1,,,
ENST00000261854,2326,-1,,,
ENST00000261854,2691,-1,,,
ENST00000261854,2766,-1,,,
ENST00000261854,2788,-1,,,
ENST00000261854,3142,-1,,,
ENST00000261854,3367,-1,,,
ENST00000261854,3567,-1,,,
ENST00000261854,3727,-1,,,
ENST00000261854,3785,-1,,,
ENST00000261854,3869,-1,,,
ENST00000261854,3888,-1,,,
ENST00000261854,4939,-1,,,
ENST00000261854,5049,-1,,,
ENST00000261854,5126,-1,,,
ENST00000261854,5392,-1,,,
ENST00000261854,6059,-1,,,
ENST00000261854,6248,-1,,,
ENST00000261854,6368,-1,,,
ENST00000261854,6526,-1,,,
ENST00000261854,6546,-1,,,
ENST00000261854,6599,-1,,,
ENST00000261854,6813,-1,,,
ENST00000261854,6862,-1,,,
ENST00000261854,6960,-1,,,
ENST00000261854,848,-1,,,
ENST00000261866,1076,-1,,,
ENST00000261866,1386,-1,,,
ENST00000261866,1645,-1,,,
ENST00000261866,1841,-1,,,
ENST00000261866,2110,-1,,,
ENST00000261866,2209,-1,,,
ENST00000261866,2224,-1,,,
ENST00000261866,2549,-1,,,
ENST00000261866,2730,-1,,,
ENST00000261866,2761,-1,,,
ENST00000261866,2812,-1,,,
ENST00000261866,2884,-1,,,
ENST00000261866,2906,-1,,,
ENST00000261866,3046,-1,,,
ENST00000261866,3056,-1,,,
ENST00000261866,3159,-1,,,
ENST00000261866,3378,-1,,,
ENST00000261866,3399,-1,,,
ENST00000261866,4219,-1,,,
ENST00000261866,4243,-1,,,
ENST00000261866,4307,-1,,,
ENST00000261866,4409,-1,,,
ENST00000261866,4552,-1,,,
ENST00000261866,4564,-1,,,
ENST00000261866,4607,-1,,,
ENST00000261866,4688,-1,,,
ENST00000261866,4730,-1,,,
ENST00000261866,5054,-1,,,
ENST00000261866,5119,-1,,,
ENST00000261866,5157,-1,,,
ENST00000261866,5165,-1,,,
ENST00000261866,5189,-1,,,
ENST00000261866,5469,-1,,,
ENST00000261866,5590,-1,,,
ENST00000261866,6170,-1,,,
ENST00000261866,6189,-1,,,
ENST00000261866,6224,-1,,,
ENST00000261866,6276,-1,,,
ENST00000261866,6292,-1,,,
ENST00000261866,6534,-1,,,
ENST00000261866,6803,-1,,,
ENST00000261866,6825,-1,,,
ENST00000261866,6985,-1,,,
ENST00000261866,7268,-1,,,
ENST00000261866,7333,-1,,,
ENST00000261866,7444,-1,,,
ENST00000261866,7501,-1,,,
ENST00000261866,7739,-1,,,
ENST00000261866,868,-1,,,
ENST00000261866,944,-1,,,
ENST00000261875,1324,-1,,,
ENST00000261875,1489,-1,,,
ENST00000261875,1743,-1,,,
ENST00000261875,2016,-1,,,
ENST00000261875,2102,-1,,,
ENST00000261875,2125,-1,,,
ENST00000261875,2290,-1,,,
ENST00000261875,2456,-1,,,
ENST00000261875,2645,-1,,,
ENST00000261875,2693,-1,,,
ENST00000261875,2729,-1,,,
ENST00000261875,2766,-1,,,
ENST00000261875,2822,-1,,,
ENST00000261875,2938,-1,,,
ENST00000261875,3026,-1,,,
ENST00000261875,3074,-1,,,
ENST00000261875,382,-1,,,
ENST00000261875,386,-1,,,
ENST00000261875,402,-1,,,
ENST00000261875,671,-1,,,
ENST00000261883,1108,-1,,,
ENST00000261883,1183,-1,,,
ENST00000261883,1207,-1,,,
ENST00000261883,1262,-1,,,
ENST00000261883,1525,-1,,,
ENST00000261883,1725,-1,,,
ENST00000261883,177,-1,,,
ENST00000261883,1795,-1,,,
ENST00000261883,1917,-1,,,
ENST00000261883,1967,-1,,,
ENST00000261883,2278,-1,,,
ENST00000261883,233,-1,,,
ENST00000261883,2503,-1,,,
ENST00000261883,2557,-1,,,
ENST00000261883,283,-1,,,
ENST00000261883,3283,-1,,,
ENST00000261883,336,-1,,,
ENST00000261883,3370,-1,,,
ENST00000261883,4184,-1,,,
ENST00000261883,4313,-1,,,
ENST00000261883,4397,-1,,,
ENST00000261883,4511,-1,,,
ENST00000261883,4892,-1,,,
ENST00000261883,5169,-1,,,
ENST00000261883,5361,-1,,,
ENST00000261883,5442,-1,,,
ENST00000261883,553,-1,,,
ENST00000261883,5545,-1,,,
ENST00000261883,5681,-1,,,
ENST00000261883,6,-1,,,
ENST00000261883,681,-1,,,
ENST00000261883,778,-1,,,
ENST00000261883,937,-1,,,
ENST00000261888,1003,-1,,,
ENST00000261888,1102,-1,,,
ENST00000261888,1125,-1,,,
ENST00000261888,1192,-1,,,
ENST00000261888,1225,-1,,,
ENST00000261888,151,-1,,,
ENST00000261888,1875,-1,,,
ENST00000261888,2181,-1,,,
ENST00000261888,338,-1,,,
ENST00000261888,867,-1,,,
ENST00000261917,1119,-1,,,
ENST00000261917,113,-1,,,
ENST00000261917,1221,-1,,,
ENST00000261917,1365,-1,,,
ENST00000261917,1723,-1,,,
ENST00000261917,1866,-1,,,
ENST00000261917,2325,-1,,,
ENST00000261917,2793,-1,,,
ENST00000261917,3107,-1,,,
ENST00000261917,3147,-1,,,
ENST00000261917,3980,-1,,,
ENST00000261917,4555,-1,,,
ENST00000261917,4588,-1,,,
ENST00000261917,4973,-1,,,
ENST00000261917,5269,-1,,,
ENST00000261917,5925,-1,,,
ENST00000261917,5981,-1,,,
ENST00000261917,5991,-1,,,
ENST00000261917,6155,-1,,,
ENST00000261917,6170,-1,,,
ENST00000261917,6704,-1,,,
ENST00000261917,7093,-1,,,
ENST00000261917,7103,-1,,,
ENST00000261917,820,-1,,,
ENST00000261917,999,-1,,,
ENST00000262043,1338,-1,,,
ENST00000262043,1730,-1,,,
ENST00000262043,1737,-1,,,
ENST00000262043,1839,-1,,,
ENST00000262043,1844,-1,,,
ENST00000262043,2049,-1,,,
ENST00000262043,2090,-1,,,
ENST00000262043,2117,-1,,,
ENST00000262043,2255,-1,,,
ENST00000262043,2326,-1,,,
ENST00000262043,2661,-1,,,
ENST00000262043,2669,-1,,,
ENST00000262043,2786,-1,,,
ENST00000262043,3016,-1,,,
ENST00000262043,3255,-1,,,
ENST00000262043,3619,-1,,,
ENST00000262043,3636,-1,,,
ENST00000262043,3865,-1,,,
ENST00000262043,4345,-1,,,
ENST00000262043,4530,-1,,,
ENST00000262043,468,-1,,,
ENST00000262043,4868,-1,,,
ENST00000262043,4899,-1,,,
ENST00000262043,5093,-1,,,
ENST00000262043,6006,-1,,,
ENST00000262043,6036,-1,,,
ENST00000262043,6096,-1,,,
ENST00000262043,6213,-1,,,
ENST00000262043,6318,-1,,,
ENST00000262043,6348,-1,,,
ENST00000262043,658,-1,,,
ENST00000262043,672,-1,,,
ENST00000262043,678,-1,,,
ENST00000262043,7418,-1,,,
ENST00000262043,7687,-1,,,
ENST00000262043,7960,-1,,,
ENST00000262043,7997,-1,,,
ENST00000262043,810,-1,,,
ENST00000262158,2596,-1,,,
ENST00000262158,2725,-1,,,
ENST00000262158,2781,-1,,,
ENST00000262158,947,-1,,,
ENST00000262160,10517,-1,,,
ENST00000262160,10730,-1,,,
ENST00000262160,11170,-1,,,
ENST00000262160,11538,-1,,,
ENST00000262160,11612,-1,,,
ENST00000262160,11735,-1,,,
ENST00000262160,11788,-1,,,
ENST00000262160,1211,-1,,,
ENST00000262160,12159,-1,,,
ENST00000262160,12191,-1,,,
ENST00000262160,12279,-1,,,
ENST00000262160,12543,-1,,,
ENST00000262160,13724,-1,,,
ENST00000262160,13873,-1,,,
ENST00000262160,13884,-1,,,
ENST00000262160,143,-1,,,
ENST00000262160,14426,-1,,,
ENST00000262160,14636,-1,,,
ENST00000262160,14771,-1,,,
ENST00000262160,14945,-1,,,
ENST00000262160,15061,-1,,,
ENST00000262160,1546,-1,,,
ENST00000262160,1584,-1,,,
ENST00000262160,1601,-1,,,
ENST00000262160,16046,-1,,,
ENST00000262160,1612,-1,,,
ENST00000262160,16317,-1,,,
ENST00000262160,16458,-1,,,
ENST00000262160,16734,-1,,,
ENST00000262160,16754,-1,,,
ENST00000262160,17064,-1,,,
ENST00000262160,17081,-1,,,
ENST00000262160,17518,-1,,,
ENST00000262160,17663,-1,,,
ENST00000262160,17708,-1,,,
ENST00000262160,18015,-1,,,
ENST00000262160,18638,-1,,,
ENST00000262160,18833,-1,,,
ENST00000262160,18881,-1,,,
ENST00000262160,19001,-1,,,
ENST00000262160,19101,-1,,,
ENST00000262160,19265,-1,,,
ENST00000262160,20454,-1,,,
ENST00000262160,20554,-1,,,
ENST00000262160,20577,-1,,,
ENST00000262160,20693,-1,,,
ENST00000262160,20776,-1,,,
ENST00000262160,20898,-1,,,
ENST00000262160,20958,-1,,,
ENST00000262160,21310,-1,,,
ENST00000262160,21364,-1,,,
ENST00000262160,21381,-1,,,
ENST00000262160,21644,-1,,,
ENST00000262160,21811,-1,,,
ENST00000262160,21963,-1,,,
ENST00000262160,22024,-1,,,
ENST00000262160,22097,-1,,,
ENST00000262160,2223,-1,,,
ENST00000262160,22284,-1,,,
ENST00000262160,22363,-1,,,
ENST00000262160,22474,-1,,,
ENST00000262160,2249,-1,,,
ENST00000262160,22513,-1,,,
ENST00000262160,22524,-1,,,
ENST00000262160,22533,-1,,,
ENST00000262160,22888,-1,,,
ENST00000262160,23021,-1,,,
ENST00000262160,23035,-1,,,
ENST00000262160,23270,-1,,,
ENST00000262160,23806,-1,,,
ENST00000262160,23999,-1,,,
ENST00000262160,24046,-1,,,
ENST00000262160,24087,-1,,,
ENST00000262160,24220,-1,,,
ENST00000262160,24252,-1,,,
ENST00000262160,24672,-1,,,
ENST00000262160,24830,-1,,,
ENST00000262160,24894,-1,,,
ENST00000262160,25038,-1,,,
ENST00000262160,251,-1,,,
ENST00000262160,25105,-1,,,
ENST00000262160,25138,-1,,,
ENST00000262160,25194,-1,,,
ENST00000262160,25306,-1,,,
ENST00000262160,25419,-1,,,
ENST00000262160,25430,-1,,,
ENST00000262160,25608,-1,,,
ENST00000262160,25620,-1,,,
ENST00000262160,25833,-1,,,
ENST00000262160,26034,-1,,,
ENST00000262160,26081,-1,,,
ENST00000262160,26141,-1,,,
ENST00000262160,26223,-1,,,
ENST00000262160,26335,-1,,,
ENST00000262160,26527,-1,,,
ENST00000262160,26720,-1,,,
ENST00000262160,2736,-1,,,
ENST00000262160,27574,-1,,,
ENST00000262160,27608,-1,,,
ENST00000262160,27674,-1,,,
ENST00000262160,2773,-1,,,
ENST00000262160,28734,-1,,,
ENST00000262160,28805,-1,,,
ENST00000262160,28857,-1,,,
ENST00000262160,28861,-1,,,
ENST00000262160,28877,-1,,,
ENST00000262160,28985,-1,,,
ENST00000262160,29515,-1,,,
ENST00000262160,29706,-1,,,
ENST00000262160,30237,-1,,,
ENST00000262160,30320,-1,,,
ENST00000262160,30479,-1,,,
ENST00000262160,30696,-1,,,
ENST00000262160,31125,-1,,,
ENST00000262160,31188,-1,,,
ENST00000262160,31264,-1,,,
ENST00000262160,3131,-1,,,
ENST00000262160,31391,-1,,,
ENST00000262160,31440,-1,,,
ENST00000262160,3147,-1,,,
ENST00000262160,31649,-1,,,
ENST00000262160,31900,-1,,,
ENST00000262160,32378,-1,,,
ENST00000262160,32508,-1,,,
ENST00000262160,32718,-1,,,
ENST00000262160,33094,-1,,,
ENST00000262160,33430,-1,,,
ENST00000262160,33687,-1,,,
ENST00000262160,34272,-1,,,
ENST00000262160,34377,-1,,,
ENST00000262160,3461,-1,,,
ENST00000262160,3466,-1,,,
ENST00000262160,3629,-1,,,
ENST00000262160,4143,-1,,,
ENST00000262160,415,-1,,,
ENST00000262160,4607,-1,,,
ENST00000262160,4615,-1,,,
ENST00000262160,4759,-1,,,
ENST00000262160,4824,-1,,,
ENST00000262160,4852,-1,,,
ENST00000262160,4986,-1,,,
ENST00000262160,5048,-1,,,
ENST00000262160,570,-1,,,
ENST00000262160,5709,-1,,,
ENST00000262160,6040,-1,,,
ENST00000262160,6134,-1,,,
ENST00000262160,6268,-1,,,
ENST00000262160,6611,-1,,,
ENST00000262160,678,-1,,,
ENST00000262160,6797,-1,,,
ENST00000262160,6812,-1,,,
ENST00000262160,6912,-1,,,
ENST00000262160,695,-1,,,
ENST00000262160,7104,-1,,,
ENST00000262160,7378,-1,,,
ENST00000262160,7462,-1,,,
ENST00000262160,7606,-1,,,
ENST00000262160,7989,-1,,,
ENST00000262160,8126,-1,,,
ENST00000262160,814,-1,,,
ENST00000262160,819,-1,,,
ENST00000262160,8272,-1,,,
ENST00000262160,8359,-1,,,
ENST00000262160,8538,-1,,,
ENST00000262160,860,-1,,,
ENST00000262160,8609,-1,,,
ENST00000262160,8661,-1,,,
ENST00000262160,8670,-1,,,
ENST00000262160,8718,-1,,,
ENST00000262160,8732,-1,,,
ENST00000262160,9051,-1,,,
ENST00000262160,9131,-1,,,
ENST00000262160,9455,-1,,,
ENST00000262160,9483,-1,,,
ENST00000262160,996,-1,,,
ENST00000262189,10437,-1,,,
ENST00000262189,10449,-1,,,
ENST00000262189,10620,-1,,,
ENST00000262189,10717,-1,,,
ENST00000262189,11264,-1,,,
ENST00000262189,11362,-1,,,
ENST00000262189,11676,-1,,,
ENST00000262189,11867,-1,,,
ENST00000262189,12054,-1,,,
ENST00000262189,12075,-1,,,
ENST00000262189,12388,-1,,,
ENST00000262189,12497,-1,,,
ENST00000262189,12551,-1,,,
ENST00000262189,12677,-1,,,
ENST00000262189,1274,-1,,,
ENST00000262189,12980,-1,,,
ENST00000262189,1397,-1,,,
ENST00000262189,1404,-1,,,
ENST00000262189,14313,-1,,,
ENST00000262189,14408,-1,,,
ENST00000262189,14475,-1,,,
ENST00000262189,14588,-1,,,
ENST00000262189,14626,-1,,,
ENST00000262189,14897,-1,,,
ENST00000262189,15032,-1,,,
ENST00000262189,15136,-1,,,
ENST00000262189,15304,-1,,,
ENST00000262189,15370,-1,,,
ENST00000262189,15439,-1,,,
ENST00000262189,15466,-1,,,
ENST00000262189,1613,-1,,,
ENST00000262189,16414,-1,,,
ENST00000262189,1661,-1,,,
ENST00000262189,1709,-1,,,
ENST00000262189,2009,-1,,,
ENST00000262189,2070,-1,,,
ENST00000262189,2214,-1,,,
ENST00000262189,2358,-1,,,
ENST00000262189,2603,-1,,,
ENST00000262189,2648,-1,,,
ENST00000262189,2801,-1,,,
ENST00000262189,3332,-1,,,
ENST00000262189,3531,-1,,,
ENST00000262189,3566,-1,,,
ENST00000262189,4047,-1,,,
ENST00000262189,4291,-1,,,
ENST00000262189,448,-1,,,
ENST00000262189,4486,-1,,,
ENST00000262189,4547,-1,,,
ENST00000262189,5535,-1,,,
ENST00000262189,6122,-1,,,
ENST00000262189,6142,-1,,,
ENST00000262189,6195,-1,,,
ENST00000262189,6290,-1,,,
ENST00000262189,6459,-1,,,
ENST00000262189,6605,-1,,,
ENST00000262189,6802,-1,,,
ENST00000262189,7151,-1,,,
ENST00000262189,7365,-1,,,
ENST00000262189,7575,-1,,,
ENST00000262189,7986,-1,,,
ENST00000262189,7994,-1,,,
ENST00000262189,8097,-1,,,
ENST00000262189,8168,-1,,,
ENST00000262189,8251,-1,,,
ENST00000262189,8297,-1,,,
ENST00000262189,8437,-1,,,
ENST00000262189,8513,-1,,,
ENST00000262189,8547,-1,,,
ENST00000262189,8613,-1,,,
ENST00000262189,8863,-1,,,
ENST00000262189,8939,-1,,,
ENST00000262189,8953,-1,,,
ENST00000262189,9158,-1,,,
ENST00000262189,9560,-1,,,
ENST00000262189,9625,-1,,,
ENST00000262189,9632,-1,,,
ENST00000262189,9642,-1,,,
ENST00000262189,9647,-1,,,
ENST00000262189,9654,-1,,,
ENST00000262198,1026,-1,,,
ENST00000262198,1053,-1,,,
ENST00000262198,1161,-1,,,
ENST00000262198,1262,-1,,,
ENST00000262198,1383,-1,,,
ENST00000262198,1592,-1,,,
ENST00000262198,1614,-1,,,
ENST00000262198,1638,-1,,,
ENST00000262198,1929,-1,,,
ENST00000262198,2028,-1,,,
ENST00000262198,3512,-1,,,
ENST00000262198,3677,-1,,,
ENST00000262198,3832,-1,,,
ENST00000262198,4235,-1,,,
ENST00000262198,4362,-1,,,
ENST00000262198,4372,-1,,,
ENST00000262198,4462,-1,,,
ENST00000262198,4647,-1,,,
ENST00000262198,4676,-1,,,
ENST00000262198,4716,-1,,,
ENST00000262198,5047,-1,,,
ENST00000262198,5169,-1,,,
ENST00000262198,5183,-1,,,
ENST00000262198,604,-1,,,
ENST00000262198,663,-1,,,
ENST00000262198,784,-1,,,
ENST00000262198,862,-1,,,
ENST00000262238,1026,-1,,,
ENST00000262238,1732,-1,,,
ENST00000262238,1780,-1,,,
ENST00000262238,1795,-1,,,
ENST00000262238,2802,-1,,,
ENST00000262238,2946,-1,,,
ENST00000262238,3018,-1,,,
ENST00000262238,3066,-1,,,
ENST00000262238,3161,-1,,,
ENST00000262238,3219,-1,,,
ENST00000262238,3234,-1,,,
ENST00000262238,3304,-1,,,
ENST00000262238,348,-1,,,
ENST00000262238,363,-1,,,
ENST00000262238,4031,-1,,,
ENST00000262238,4163,-1,,,
ENST00000262238,4276,-1,,,
ENST00000262238,4717,-1,,,
ENST00000262238,5070,-1,,,
ENST00000262238,5458,-1,,,
ENST00000262238,5726,-1,,,
ENST00000262238,5761,-1,,,
ENST00000262238,5901,-1,,,
ENST00000262238,6372,-1,,,
ENST00000262238,701,-1,,,
ENST00000262238,958,-1,,,
ENST00000262238,980,-1,,,
ENST00000262241,1294,-1,,,
ENST00000262241,1298,-1,,,
ENST00000262241,1571,-1,,,
ENST00000262241,2426,-1,,,
ENST00000262241,2459,-1,,,
ENST00000262241,2908,-1,,,
ENST00000262241,2970,-1,,,
ENST00000262241,3011,-1,,,
ENST00000262241,3687,-1,,,
ENST00000262241,3839,-1,,,
ENST00000262241,3995,-1,,,
ENST00000262241,4068,-1,,,
ENST00000262241,4363,-1,,,
ENST00000262241,4702,-1,,,
ENST00000262241,4850,-1,,,
ENST00000262241,5105,-1,,,
ENST00000262241,5361,-1,,,
ENST00000262241,592,-1,,,
ENST00000262304,10012,-1,,,
ENST00000262304,10306,-1,,,
ENST00000262304,10789,-1,,,
ENST00000262304,11259,-1,,,
ENST00000262304,1126,-1,,,
ENST00000262304,11740,-1,,,
ENST00000262304,12088,-1,,,
ENST00000262304,12099,-1,,,
ENST00000262304,12261,-1,,,
ENST00000262304,1251,-1,,,
ENST00000262304,13077,-1,,,
ENST00000262304,13908,-1,,,
ENST00000262304,14134,-1,,,
ENST00000262304,1435,-1,,,
ENST00000262304,1864,-1,,,
ENST00000262304,1995,-1,,,
ENST00000262304,2061,-1,,,
ENST00000262304,2101,-1,,,
ENST00000262304,3232,-1,,,
ENST00000262304,3445,-1,,,
ENST00000262304,4015,-1,,,
ENST00000262304,4026,-1,,,
ENST00000262304,4453,-1,,,
ENST00000262304,4519,-1,,,
ENST00000262304,4774,-1,,,
ENST00000262304,5392,-1,,,
ENST00000262304,5493,-1,,,
ENST00000262304,5563,-1,,,
ENST00000262304,583,-1,,,
ENST00000262304,598,-1,,,
ENST00000262304,6493,-1,,,
ENST00000262304,6520,-1,,,
ENST00000262304,6565,-1,,,
ENST00000262304,6922,-1,,,
ENST00000262304,6933,-1,,,
ENST00000262304,7018,-1,,,
ENST00000262304,7150,-1,,,
ENST00000262304,727,-1,,,
ENST00000262304,7467,-1,,,
ENST00000262304,7879,-1,,,
ENST00000262304,8143,-1,,,
ENST00000262304,8188,-1,,,
ENST00000262304,8313,-1,,,
ENST00000262304,8350,-1,,,
ENST00000262304,8851,-1,,,
ENST00000262304,8944,-1,,,
ENST00000262304,9166,-1,,,
ENST00000262304,9505,-1,,,
ENST00000262320,1170,-1,,,
ENST00000262320,1730,-1,,,
ENST00000262320,2258,-1,,,
ENST00000262320,236,-1,,,
ENST00000262320,2370,-1,,,
ENST00000262320,2662,-1,,,
ENST00000262320,2748,-1,,,
ENST00000262320,2867,-1,,,
ENST00000262320,3059,-1,,,
ENST00000262320,3171,-1,,,
ENST00000262320,3638,-1,,,
ENST00000262320,920,-1,,,
ENST00000262366,1090,-1,,,
ENST00000262366,1141,-1,,,
ENST00000262366,1381,-1,,,
ENST00000262366,193,-1,,,
ENST00000262366,237,-1,,,
ENST00000262366,2410,-1,,,
ENST00000262366,2577,-1,,,
ENST00000262366,2837,-1,,,
ENST00000262366,2896,-1,,,
ENST00000262366,2936,-1,,,
ENST00000262366,3380,-1,,,
ENST00000262366,3515,-1,,,
ENST00000262366,3627,-1,,,
ENST00000262366,3863,-1,,,
ENST00000262366,394,-1,,,
ENST00000262366,3961,-1,,,
ENST00000262366,3990,-1,,,
ENST00000262366,4225,-1,,,
ENST00000262366,4445,-1,,,
ENST00000262366,770,-1,,,
ENST00000262366,955,-1,,,
ENST00000262367,1014,-1,,,
ENST00000262367,10630,-1,,,
ENST00000262367,1321,-1,,,
ENST00000262367,1534,-1,,,
ENST00000262367,1561,-1,,,
ENST00000262367,1580,-1,,,
ENST00000262367,1625,-1,,,
ENST00000262367,1641,-1,,,
ENST00000262367,1691,-1,,,
ENST00000262367,1866,-1,,,
ENST00000262367,2072,-1,,,
ENST00000262367,2132,-1,,,
ENST00000262367,2291,-1,,,
ENST00000262367,2350,-1,,,
ENST00000262367,2399,-1,,,
ENST00000262367,2519,-1,,,
ENST00000262367,2916,-1,,,
ENST00000262367,3030,-1,,,
ENST00000262367,3071,-1,,,
ENST00000262367,3200,-1,,,
ENST00000262367,3544,-1,,,
ENST00000262367,3589,-1,,,
ENST00000262367,3777,-1,,,
ENST00000262367,3811,-1,,,
ENST00000262367,3942,-1,,,
ENST00000262367,4124,-1,,,
ENST00000262367,4181,-1,,,
ENST00000262367,4379,-1,,,
ENST00000262367,441,-1,,,
ENST00000262367,4558,-1,,,
ENST00000262367,4644,-1,,,
ENST00000262367,4775,-1,,,
ENST00000262367,48,-1,,,
ENST00000262367,4809,-1,,,
ENST00000262367,4907,-1,,,
ENST00000262367,5475,-1,,,
ENST00000262367,5576,-1,,,
ENST00000262367,5597,-1,,,
ENST00000262367,6317,-1,,,
ENST00000262367,7016,-1,,,
ENST00000262367,7232,-1,,,
ENST00000262367,7518,-1,,,
ENST00000262367,8048,-1,,,
