TranscriptID,Position,Class
ENST00000502484,42787,-1
ENST00000502484,431157,-1
ENST00000502484,43134,-1
ENST00000502484,432651,-1
ENST00000502484,440503,-1
ENST00000502484,440619,-1
ENST00000502484,442567,-1
ENST00000502484,443687,-1
ENST00000502484,446020,-1
ENST00000502484,44715,-1
ENST00000502484,449805,-1
ENST00000502484,449834,-1
ENST00000502484,453207,-1
ENST00000502484,453290,-1
ENST00000502484,454961,-1
ENST00000502484,455015,-1
ENST00000502484,456420,-1
ENST00000502484,456498,-1
ENST00000502484,458483,-1
ENST00000502484,458615,-1
ENST00000502484,459648,-1
ENST00000502484,460472,-1
ENST00000502484,464319,-1
ENST00000502484,464710,-1
ENST00000502484,472152,-1
ENST00000502484,472779,-1
ENST00000502484,478525,-1
ENST00000502484,478826,-1
ENST00000502484,479937,-1
ENST00000502484,481195,-1
ENST00000502484,481415,-1
ENST00000502484,487625,-1
ENST00000502484,488814,-1
ENST00000502484,49121,-1
ENST00000502484,491813,-1
ENST00000502484,492109,-1
ENST00000502484,494992,-1
ENST00000502484,495425,-1
ENST00000502484,495631,-1
ENST00000502484,496813,-1
ENST00000502484,499766,-1
ENST00000502484,500434,-1
ENST00000502484,502247,-1
ENST00000502484,504948,-1
ENST00000502484,505488,-1
ENST00000502484,512205,-1
ENST00000502484,51241,-1
ENST00000502484,515179,-1
ENST00000502484,515542,-1
ENST00000502484,518388,-1
ENST00000502484,52046,-1
ENST00000502484,52225,-1
ENST00000502484,52310,-1
ENST00000502484,52355,-1
ENST00000502484,524180,-1
ENST00000502484,525132,-1
ENST00000502484,532034,-1
ENST00000502484,5365,-1
ENST00000502484,536817,-1
ENST00000502484,540074,-1
ENST00000502484,541290,-1
ENST00000502484,542618,-1
ENST00000502484,54450,-1
ENST00000502484,544548,-1
ENST00000502484,545401,-1
ENST00000502484,545407,-1
ENST00000502484,546760,-1
ENST00000502484,551153,-1
ENST00000502484,551391,-1
ENST00000502484,551687,-1
ENST00000502484,553254,-1
ENST00000502484,555049,-1
ENST00000502484,555853,-1
ENST00000502484,556636,-1
ENST00000502484,556847,-1
ENST00000502484,557558,-1
ENST00000502484,558799,-1
ENST00000502484,563695,-1
ENST00000502484,565587,-1
ENST00000502484,570207,-1
ENST00000502484,571667,-1
ENST00000502484,572465,-1
ENST00000502484,573724,-1
ENST00000502484,57578,-1
ENST00000502484,582671,-1
ENST00000502484,584277,-1
ENST00000502484,584677,-1
ENST00000502484,586775,-1
ENST00000502484,587711,-1
ENST00000502484,588856,-1
ENST00000502484,590001,-1
ENST00000502484,59061,-1
ENST00000502484,593804,-1
ENST00000502484,596477,-1
ENST00000502484,596496,-1
ENST00000502484,600100,-1
ENST00000502484,60343,-1
ENST00000502484,607186,-1
ENST00000502484,607299,-1
ENST00000502484,608120,-1
ENST00000502484,608299,-1
ENST00000502484,608614,-1
ENST00000502484,608982,-1
ENST00000502484,609295,-1
ENST00000502484,609932,-1
ENST00000502484,61625,-1
ENST00000502484,618689,-1
ENST00000502484,621268,-1
ENST00000502484,621313,-1
ENST00000502484,623946,-1
ENST00000502484,624628,-1
ENST00000502484,624710,-1
ENST00000502484,626754,-1
ENST00000502484,629032,-1
ENST00000502484,631052,-1
ENST00000502484,632803,-1
ENST00000502484,634073,-1
ENST00000502484,634412,-1
ENST00000502484,635388,-1
ENST00000502484,636258,-1
ENST00000502484,636262,-1
ENST00000502484,636385,-1
ENST00000502484,637585,-1
ENST00000502484,639248,-1
ENST00000502484,639602,-1
ENST00000502484,642187,-1
ENST00000502484,647803,-1
ENST00000502484,650900,-1
ENST00000502484,651115,-1
ENST00000502484,653393,-1
ENST00000502484,656797,-1
ENST00000502484,657245,-1
ENST00000502484,657265,-1
ENST00000502484,659776,-1
ENST00000502484,660122,-1
ENST00000502484,663809,-1
ENST00000502484,667813,-1
ENST00000502484,670,-1
ENST00000502484,670154,-1
ENST00000502484,670607,-1
ENST00000502484,672721,-1
ENST00000502484,673598,-1
ENST00000502484,676212,-1
ENST00000502484,676559,-1
ENST00000502484,676694,-1
ENST00000502484,676916,-1
ENST00000502484,677427,-1
ENST00000502484,678258,-1
ENST00000502484,678448,-1
ENST00000502484,679234,-1
ENST00000502484,679655,-1
ENST00000502484,681544,-1
ENST00000502484,681794,-1
ENST00000502484,683350,-1
ENST00000502484,683539,-1
ENST00000502484,684995,-1
ENST00000502484,685775,-1
ENST00000502484,690072,-1
ENST00000502484,690502,-1
ENST00000502484,69063,-1
ENST00000502484,690718,-1
ENST00000502484,69324,-1
ENST00000502484,694207,-1
ENST00000502484,69515,-1
ENST00000502484,69581,-1
ENST00000502484,697268,-1
ENST00000502484,697811,-1
ENST00000502484,698362,-1
ENST00000502484,699443,-1
ENST00000502484,70009,-1
ENST00000502484,70209,-1
ENST00000502484,70227,-1
ENST00000502484,705682,-1
ENST00000502484,707918,-1
ENST00000502484,708919,-1
ENST00000502484,711773,-1
ENST00000502484,712066,-1
ENST00000502484,715807,-1
ENST00000502484,715848,-1
ENST00000502484,717677,-1
ENST00000502484,718126,-1
ENST00000502484,718180,-1
ENST00000502484,720161,-1
ENST00000502484,723394,-1
ENST00000502484,724618,-1
ENST00000502484,728605,-1
ENST00000502484,72880,-1
ENST00000502484,729233,-1
ENST00000502484,729318,-1
ENST00000502484,73001,-1
ENST00000502484,737204,-1
ENST00000502484,737817,-1
ENST00000502484,738720,-1
ENST00000502484,738745,-1
ENST00000502484,744166,-1
ENST00000502484,744302,-1
ENST00000502484,74761,-1
ENST00000502484,74929,-1
ENST00000502484,749446,-1
ENST00000502484,751108,-1
ENST00000502484,752872,-1
ENST00000502484,75371,-1
ENST00000502484,754309,-1
ENST00000502484,754448,-1
ENST00000502484,755152,-1
ENST00000502484,756333,-1
ENST00000502484,756859,-1
ENST00000502484,759100,-1
ENST00000502484,759842,-1
ENST00000502484,759913,-1
ENST00000502484,760978,-1
ENST00000502484,762223,-1
ENST00000502484,762958,-1
ENST00000502484,763518,-1
ENST00000502484,766051,-1
ENST00000502484,767740,-1
ENST00000502484,768000,-1
ENST00000502484,770170,-1
ENST00000502484,771095,-1
ENST00000502484,772076,-1
ENST00000502484,774062,-1
ENST00000502484,775393,-1
ENST00000502484,781731,-1
ENST00000502484,783009,-1
ENST00000502484,783100,-1
ENST00000502484,783155,-1
ENST00000502484,7842,-1
ENST00000502484,784502,-1
ENST00000502484,786820,-1
ENST00000502484,787206,-1
ENST00000502484,788021,-1
ENST00000502484,789667,-1
ENST00000502484,790063,-1
ENST00000502484,794733,-1
ENST00000502484,795324,-1
ENST00000502484,80047,-1
ENST00000502484,803760,-1
ENST00000502484,804146,-1
ENST00000502484,806390,-1
ENST00000502484,810389,-1
ENST00000502484,810518,-1
ENST00000502484,811370,-1
ENST00000502484,81605,-1
ENST00000502484,817298,-1
ENST00000502484,820471,-1
ENST00000502484,821604,-1
ENST00000502484,821623,-1
ENST00000502484,822762,-1
ENST00000502484,825119,-1
ENST00000502484,825938,-1
ENST00000502484,826636,-1
ENST00000502484,830768,-1
ENST00000502484,831086,-1
ENST00000502484,831115,-1
ENST00000502484,831352,-1
ENST00000502484,832289,-1
ENST00000502484,832957,-1
ENST00000502484,834076,-1
ENST00000502484,834843,-1
ENST00000502484,835559,-1
ENST00000502484,836027,-1
ENST00000502484,838018,-1
ENST00000502484,839619,-1
ENST00000502484,840542,-1
ENST00000502484,841457,-1
ENST00000502484,843735,-1
ENST00000502484,845134,-1
ENST00000502484,84525,-1
ENST00000502484,845920,-1
ENST00000502484,847707,-1
ENST00000502484,848507,-1
ENST00000502484,854120,-1
ENST00000502484,855081,-1
ENST00000502484,856137,-1
ENST00000502484,857323,-1
ENST00000502484,857377,-1
ENST00000502484,858887,-1
ENST00000502484,864103,-1
ENST00000502484,864929,-1
ENST00000502484,86657,-1
ENST00000502484,866894,-1
ENST00000502484,867286,-1
ENST00000502484,870524,-1
ENST00000502484,87161,-1
ENST00000502484,874903,-1
ENST00000502484,876329,-1
ENST00000502484,879521,-1
ENST00000502484,881569,-1
ENST00000502484,883019,-1
ENST00000502484,888069,-1
ENST00000502484,888541,-1
ENST00000502484,894300,-1
ENST00000502484,894945,-1
ENST00000502484,896573,-1
ENST00000502484,896648,-1
ENST00000502484,897673,-1
ENST00000502484,899003,-1
ENST00000502484,904457,-1
ENST00000502484,904855,-1
ENST00000502484,90732,-1
ENST00000502484,90889,-1
ENST00000502484,909256,-1
ENST00000502484,909662,-1
ENST00000502484,911197,-1
ENST00000502484,914083,-1
ENST00000502484,920769,-1
ENST00000502484,922362,-1
ENST00000502484,925927,-1
ENST00000502484,926553,-1
ENST00000502484,926822,-1
ENST00000502484,926876,-1
ENST00000502484,927065,-1
ENST00000502484,927088,-1
ENST00000502484,92792,-1
ENST00000502484,928453,-1
ENST00000502484,930934,-1
ENST00000502484,933317,-1
ENST00000502484,936980,-1
ENST00000502484,937172,-1
ENST00000502484,938898,-1
ENST00000502484,93910,-1
ENST00000502484,939392,-1
ENST00000502484,942750,-1
ENST00000502484,946913,-1
ENST00000502484,948133,-1
ENST00000502484,948740,-1
ENST00000502484,952031,-1
ENST00000502484,952990,-1
ENST00000502484,953168,-1
ENST00000502484,955723,-1
ENST00000502484,956551,-1
ENST00000502484,957167,-1
ENST00000502484,963416,-1
ENST00000502484,964789,-1
ENST00000502484,965774,-1
ENST00000502484,965963,-1
ENST00000502484,96928,-1
ENST00000502484,969707,-1
ENST00000502484,970023,-1
ENST00000502484,970371,-1
ENST00000502484,970723,-1
ENST00000502484,970994,-1
ENST00000502484,972772,-1
ENST00000502484,974570,-1
ENST00000502484,978771,-1
ENST00000502484,979854,-1
ENST00000502484,9839,-1
ENST00000502484,985796,-1
ENST00000502484,989654,-1
ENST00000502484,990725,-1
ENST00000502484,992206,-1
ENST00000502484,992979,-1
ENST00000502484,996804,-1
ENST00000502732,100902,-1
ENST00000502732,107471,-1
ENST00000502732,11168,-1
ENST00000502732,112876,-1
ENST00000502732,116986,-1
ENST00000502732,120221,-1
ENST00000502732,120680,-1
ENST00000502732,120746,-1
ENST00000502732,121767,-1
ENST00000502732,124741,-1
ENST00000502732,126623,-1
ENST00000502732,130026,-1
ENST00000502732,18341,-1
ENST00000502732,19430,-1
ENST00000502732,20293,-1
ENST00000502732,21353,-1
ENST00000502732,22530,-1
ENST00000502732,27181,-1
ENST00000502732,27271,-1
ENST00000502732,2766,-1
ENST00000502732,28340,-1
ENST00000502732,28354,-1
ENST00000502732,28382,-1
ENST00000502732,29459,-1
ENST00000502732,32079,-1
ENST00000502732,36244,-1
ENST00000502732,37535,-1
ENST00000502732,41461,-1
ENST00000502732,43005,-1
ENST00000502732,44071,-1
ENST00000502732,44504,-1
ENST00000502732,46036,-1
ENST00000502732,48777,-1
ENST00000502732,48800,-1
ENST00000502732,51675,-1
ENST00000502732,51984,-1
ENST00000502732,53253,-1
ENST00000502732,53374,-1
ENST00000502732,54563,-1
ENST00000502732,57872,-1
ENST00000502732,58434,-1
ENST00000502732,61044,-1
ENST00000502732,64035,-1
ENST00000502732,67526,-1
ENST00000502732,70595,-1
ENST00000502732,7276,-1
ENST00000502732,73508,-1
ENST00000502732,74423,-1
ENST00000502732,75208,-1
ENST00000502732,76290,-1
ENST00000502732,7917,-1
ENST00000502732,80640,-1
ENST00000502732,83053,-1
ENST00000502732,84257,-1
ENST00000502732,86610,-1
ENST00000502732,89682,-1
ENST00000502732,91335,-1
ENST00000502732,92058,-1
ENST00000502732,95528,-1
ENST00000502732,96119,-1
ENST00000502732,96377,-1
ENST00000502732,97202,-1
ENST00000502732,9853,-1
ENST00000502732,99041,-1
ENST00000502732,99891,-1
ENST00000503050,11040,-1
ENST00000503050,14254,-1
ENST00000503050,15544,-1
ENST00000503050,17116,-1
ENST00000503050,21040,-1
ENST00000503050,25619,-1
ENST00000503050,26307,-1
ENST00000503050,27836,-1
ENST00000503050,33030,-1
ENST00000503050,34573,-1
ENST00000503050,3513,-1
ENST00000503050,35403,-1
ENST00000503050,3926,-1
ENST00000503050,42600,-1
ENST00000503050,45097,-1
ENST00000503050,47427,-1
ENST00000503050,47500,-1
ENST00000503050,49166,-1
ENST00000503050,53080,-1
ENST00000503050,54370,-1
ENST00000503050,56460,-1
ENST00000503050,57194,-1
ENST00000503050,58515,-1
ENST00000503050,6297,-1
ENST00000503050,8275,-1
ENST00000503057,100046,-1
ENST00000503057,100328,-1
ENST00000503057,100789,-1
ENST00000503057,102006,-1
ENST00000503057,103926,-1
ENST00000503057,106361,-1
ENST00000503057,107193,-1
ENST00000503057,107694,-1
ENST00000503057,108806,-1
ENST00000503057,109619,-1
ENST00000503057,110652,-1
ENST00000503057,112126,-1
ENST00000503057,112394,-1
ENST00000503057,112540,-1
ENST00000503057,118131,-1
ENST00000503057,120105,-1
ENST00000503057,120475,-1
ENST00000503057,123463,-1
ENST00000503057,12373,-1
ENST00000503057,124770,-1
ENST00000503057,128049,-1
ENST00000503057,12824,-1
ENST00000503057,129191,-1
ENST00000503057,131297,-1
ENST00000503057,131655,-1
ENST00000503057,131727,-1
ENST00000503057,132334,-1
ENST00000503057,132358,-1
ENST00000503057,134716,-1
ENST00000503057,134951,-1
ENST00000503057,138538,-1
ENST00000503057,138808,-1
ENST00000503057,139080,-1
ENST00000503057,13933,-1
ENST00000503057,140131,-1
ENST00000503057,140363,-1
ENST00000503057,140860,-1
ENST00000503057,14232,-1
ENST00000503057,142670,-1
ENST00000503057,142745,-1
ENST00000503057,142818,-1
ENST00000503057,146273,-1
ENST00000503057,146378,-1
ENST00000503057,148198,-1
ENST00000503057,148210,-1
ENST00000503057,149398,-1
ENST00000503057,149758,-1
ENST00000503057,150999,-1
ENST00000503057,151015,-1
ENST00000503057,15238,-1
ENST00000503057,155749,-1
ENST00000503057,158067,-1
ENST00000503057,158362,-1
ENST00000503057,16718,-1
ENST00000503057,18869,-1
ENST00000503057,19734,-1
ENST00000503057,22438,-1
ENST00000503057,23448,-1
ENST00000503057,2384,-1
ENST00000503057,24984,-1
ENST00000503057,26969,-1
ENST00000503057,28853,-1
ENST00000503057,2910,-1
ENST00000503057,29768,-1
ENST00000503057,29918,-1
ENST00000503057,30434,-1
ENST00000503057,30612,-1
ENST00000503057,32644,-1
ENST00000503057,32858,-1
ENST00000503057,34366,-1
ENST00000503057,36615,-1
ENST00000503057,37864,-1
ENST00000503057,39205,-1
ENST00000503057,40035,-1
ENST00000503057,40277,-1
ENST00000503057,41440,-1
ENST00000503057,41582,-1
ENST00000503057,42486,-1
ENST00000503057,4408,-1
ENST00000503057,44163,-1
ENST00000503057,44763,-1
ENST00000503057,44952,-1
ENST00000503057,45805,-1
ENST00000503057,56113,-1
ENST00000503057,56119,-1
ENST00000503057,57561,-1
ENST00000503057,5779,-1
ENST00000503057,640,-1
ENST00000503057,64293,-1
ENST00000503057,66021,-1
ENST00000503057,67808,-1
ENST00000503057,68394,-1
ENST00000503057,6846,-1
ENST00000503057,70278,-1
ENST00000503057,70569,-1
ENST00000503057,71275,-1
ENST00000503057,72187,-1
ENST00000503057,72426,-1
ENST00000503057,73552,-1
ENST00000503057,74975,-1
ENST00000503057,75546,-1
ENST00000503057,76106,-1
ENST00000503057,79199,-1
ENST00000503057,79909,-1
ENST00000503057,80151,-1
ENST00000503057,86404,-1
ENST00000503057,88611,-1
ENST00000503057,92429,-1
ENST00000503057,92959,-1
ENST00000503057,94208,-1
ENST00000503057,9421,-1
ENST00000503057,94831,-1
ENST00000503057,95554,-1
ENST00000503057,98498,-1
ENST00000503057,99051,-1
ENST00000503057,99169,-1
ENST00000503057,99256,-1
ENST00000503057,99354,-1
ENST00000503057,99479,-1
ENST00000503057,99489,-1
ENST00000504123,100891,-1
ENST00000504123,103099,-1
ENST00000504123,105747,-1
ENST00000504123,11427,-1
ENST00000504123,14243,-1
ENST00000504123,17557,-1
ENST00000504123,18230,-1
ENST00000504123,26552,-1
ENST00000504123,27896,-1
ENST00000504123,36304,-1
ENST00000504123,36608,-1
ENST00000504123,42181,-1
ENST00000504123,42973,-1
ENST00000504123,4514,-1
ENST00000504123,53659,-1
ENST00000504123,54460,-1
ENST00000504123,57926,-1
ENST00000504123,57957,-1
ENST00000504123,59287,-1
ENST00000504123,59369,-1
ENST00000504123,61953,-1
ENST00000504123,69419,-1
ENST00000504123,72385,-1
ENST00000504123,80122,-1
ENST00000504123,80581,-1
ENST00000504123,81523,-1
ENST00000504123,82527,-1
ENST00000504123,84162,-1
ENST00000504123,84418,-1
ENST00000504123,85888,-1
ENST00000504123,93771,-1
ENST00000504123,94102,-1
ENST00000504123,98462,-1
ENST00000504520,289,-1
ENST00000504520,3396,-1
ENST00000504520,3551,-1
ENST00000504520,7301,-1
ENST00000504548,2274,-1
ENST00000504548,2358,-1
ENST00000504548,5083,-1
ENST00000504652,101063,-1
ENST00000504652,103147,-1
ENST00000504652,11539,-1
ENST00000504652,1227,-1
ENST00000504652,13745,-1
ENST00000504652,17980,-1
ENST00000504652,18234,-1
ENST00000504652,18239,-1
ENST00000504652,19613,-1
ENST00000504652,19903,-1
ENST00000504652,23515,-1
ENST00000504652,25415,-1
ENST00000504652,2584,-1
ENST00000504652,2628,-1
ENST00000504652,28137,-1
ENST00000504652,28723,-1
ENST00000504652,28919,-1
ENST00000504652,3192,-1
ENST00000504652,3255,-1
ENST00000504652,34471,-1
ENST00000504652,35658,-1
ENST00000504652,56024,-1
ENST00000504652,5863,-1
ENST00000504652,5893,-1
ENST00000504652,64012,-1
ENST00000504652,71597,-1
ENST00000504652,73912,-1
ENST00000504652,73979,-1
ENST00000504652,75808,-1
ENST00000504652,8059,-1
ENST00000504652,81659,-1
ENST00000504652,84482,-1
ENST00000504652,86714,-1
ENST00000504652,90906,-1
ENST00000504652,91188,-1
ENST00000504652,92400,-1
ENST00000504652,95540,-1
ENST00000504652,96844,-1
ENST00000504652,98428,-1
ENST00000504773,1490,-1
ENST00000504773,3908,-1
ENST00000504986,1435,-1
ENST00000504986,1447,-1
ENST00000504986,15137,-1
ENST00000504986,15556,-1
ENST00000504986,17099,-1
ENST00000504986,20430,-1
ENST00000504986,20652,-1
ENST00000504986,20673,-1
ENST00000504986,24760,-1
ENST00000504986,2777,-1
ENST00000504986,3508,-1
ENST00000504986,6358,-1
ENST00000504986,6565,-1
ENST00000505306,10048,-1
ENST00000505306,10114,-1
ENST00000505306,12245,-1
ENST00000505306,12657,-1
ENST00000505306,13257,-1
ENST00000505306,15436,-1
ENST00000505306,1561,-1
ENST00000505306,16814,-1
ENST00000505306,19985,-1
ENST00000505306,27216,-1
ENST00000505306,27676,-1
ENST00000505306,29422,-1
ENST00000505306,31693,-1
ENST00000505306,32242,-1
ENST00000505306,3708,-1
ENST00000505306,5234,-1
ENST00000505306,8065,-1
ENST00000505459,4812,-1
ENST00000505459,8319,-1
ENST00000505523,3584,-1
ENST00000505523,4666,-1
ENST00000505523,8042,-1
ENST00000505523,9659,-1
ENST00000505523,9979,-1
ENST00000506087,109473,-1
ENST00000506087,110022,-1
ENST00000506087,114910,-1
ENST00000506087,119896,-1
ENST00000506087,120822,-1
ENST00000506087,123613,-1
ENST00000506087,127885,-1
ENST00000506087,1368,-1
ENST00000506087,1531,-1
ENST00000506087,15778,-1
ENST00000506087,17069,-1
ENST00000506087,17178,-1
ENST00000506087,18712,-1
ENST00000506087,19495,-1
ENST00000506087,20963,-1
ENST00000506087,21205,-1
ENST00000506087,2208,-1
ENST00000506087,22334,-1
ENST00000506087,24196,-1
ENST00000506087,24617,-1
ENST00000506087,26300,-1
ENST00000506087,27225,-1
ENST00000506087,30048,-1
ENST00000506087,30486,-1
ENST00000506087,3439,-1
ENST00000506087,35318,-1
ENST00000506087,3598,-1
ENST00000506087,39076,-1
ENST00000506087,39276,-1
ENST00000506087,40418,-1
ENST00000506087,41564,-1
ENST00000506087,44501,-1
ENST00000506087,45886,-1
ENST00000506087,46034,-1
ENST00000506087,47025,-1
ENST00000506087,48139,-1
ENST00000506087,49939,-1
ENST00000506087,53694,-1
ENST00000506087,55371,-1
ENST00000506087,55982,-1
ENST00000506087,56139,-1
ENST00000506087,59154,-1
ENST00000506087,59721,-1
ENST00000506087,59832,-1
ENST00000506087,59980,-1
ENST00000506087,61149,-1
ENST00000506087,62861,-1
ENST00000506087,63171,-1
ENST00000506087,63473,-1
ENST00000506087,65605,-1
ENST00000506087,66565,-1
ENST00000506087,71682,-1
ENST00000506087,73484,-1
ENST00000506087,75069,-1
ENST00000506087,77686,-1
ENST00000506087,78645,-1
ENST00000506087,80186,-1
ENST00000506087,82715,-1
ENST00000506087,85694,-1
ENST00000506087,89501,-1
ENST00000506087,921,-1
ENST00000506087,93692,-1
ENST00000506087,95203,-1
ENST00000506087,98247,-1
ENST00000506123,2993,-1
ENST00000506123,501,-1
ENST00000506123,5303,-1
ENST00000506123,6091,-1
ENST00000506123,6786,-1
ENST00000506730,11278,-1
ENST00000506730,13965,-1
ENST00000506730,14598,-1
ENST00000506730,17954,-1
ENST00000506730,18596,-1
ENST00000506730,19397,-1
ENST00000506730,19926,-1
ENST00000506730,22590,-1
ENST00000506730,22798,-1
ENST00000506730,23166,-1
ENST00000506730,23965,-1
ENST00000506730,24115,-1
ENST00000506730,27983,-1
ENST00000506730,28930,-1
ENST00000506730,2934,-1
ENST00000506730,30087,-1
ENST00000506730,35009,-1
ENST00000506730,35055,-1
ENST00000506730,36115,-1
ENST00000506730,37167,-1
ENST00000506730,38595,-1
ENST00000506730,397,-1
ENST00000506730,4051,-1
ENST00000506730,4102,-1
ENST00000506730,42099,-1
ENST00000506730,42116,-1
ENST00000506730,42564,-1
ENST00000506730,42818,-1
ENST00000506730,42887,-1
ENST00000506730,42924,-1
ENST00000506730,43083,-1
ENST00000506730,43189,-1
ENST00000506730,43454,-1
ENST00000506730,44801,-1
ENST00000506730,46368,-1
ENST00000506730,48972,-1
ENST00000506730,49714,-1
ENST00000506730,50433,-1
ENST00000506730,50463,-1
ENST00000506730,50899,-1
ENST00000506730,6402,-1
ENST00000506730,7342,-1
ENST00000506730,8538,-1
ENST00000506730,9849,-1
ENST00000506909,1308,-1
ENST00000506909,13397,-1
ENST00000506909,14840,-1
ENST00000506909,15531,-1
ENST00000506909,18111,-1
ENST00000506909,23875,-1
ENST00000506909,26610,-1
ENST00000506909,30085,-1
ENST00000506909,3024,-1
ENST00000506909,30370,-1
ENST00000506909,31563,-1
ENST00000506909,33530,-1
ENST00000506909,34206,-1
ENST00000506909,39906,-1
ENST00000506909,42032,-1
ENST00000506909,45179,-1
ENST00000506909,45678,-1
ENST00000506909,46811,-1
ENST00000506909,47885,-1
ENST00000506909,48739,-1
ENST00000506909,49013,-1
ENST00000506909,49782,-1
ENST00000506909,51845,-1
ENST00000506909,53885,-1
ENST00000506909,54539,-1
ENST00000506909,54972,-1
ENST00000506909,55800,-1
ENST00000506909,56065,-1
ENST00000506909,5863,-1
ENST00000506909,5954,-1
ENST00000506909,60099,-1
ENST00000506909,61958,-1
ENST00000506909,62410,-1
ENST00000506909,6290,-1
ENST00000506909,65317,-1
ENST00000506909,66997,-1
ENST00000506909,69427,-1
ENST00000506909,71000,-1
ENST00000506909,74385,-1
ENST00000506909,7646,-1
ENST00000506909,77599,-1
ENST00000506909,7971,-1
ENST00000506915,2057,-1
ENST00000506915,520,-1
ENST00000506915,759,-1
ENST00000506915,763,-1
ENST00000506955,14771,-1
ENST00000506955,15186,-1
ENST00000506955,2161,-1
ENST00000506955,23154,-1
ENST00000506955,27260,-1
ENST00000506955,3256,-1
ENST00000506955,32878,-1
ENST00000506955,33443,-1
ENST00000506955,33621,-1
ENST00000506955,33811,-1
ENST00000506955,34533,-1
ENST00000506955,34747,-1
ENST00000506955,3946,-1
ENST00000506955,8391,-1
ENST00000506955,9147,-1
ENST00000507419,11490,-1
ENST00000507419,14725,-1
ENST00000507419,15360,-1
ENST00000507419,2332,-1
ENST00000507419,24195,-1
ENST00000507419,26036,-1
ENST00000507419,27075,-1
ENST00000507419,27690,-1
ENST00000507419,29526,-1
ENST00000507419,32531,-1
ENST00000507419,34488,-1
ENST00000507419,35323,-1
ENST00000507419,38262,-1
ENST00000507419,39542,-1
ENST00000507419,4011,-1
ENST00000507419,5527,-1
ENST00000507419,5952,-1
ENST00000507419,6332,-1
ENST00000507419,8451,-1
ENST00000507419,8619,-1
ENST00000508208,1042,-1
ENST00000508208,11217,-1
ENST00000508208,13011,-1
ENST00000508208,14485,-1
ENST00000508208,15648,-1
ENST00000508208,17128,-1
ENST00000508208,17288,-1
ENST00000508208,18959,-1
ENST00000508208,20744,-1
ENST00000508208,21820,-1
ENST00000508208,24499,-1
ENST00000508208,25407,-1
ENST00000508208,2599,-1
ENST00000508208,26163,-1
ENST00000508208,27459,-1
ENST00000508208,28928,-1
ENST00000508208,28940,-1
ENST00000508208,29367,-1
ENST00000508208,29516,-1
ENST00000508208,31330,-1
ENST00000508208,32089,-1
ENST00000508208,32931,-1
ENST00000508208,33127,-1
ENST00000508208,33338,-1
ENST00000508208,34923,-1
ENST00000508208,35378,-1
ENST00000508208,35683,-1
ENST00000508208,36573,-1
ENST00000508208,37324,-1
ENST00000508208,37333,-1
ENST00000508208,38368,-1
ENST00000508208,39963,-1
ENST00000508208,41817,-1
ENST00000508208,42087,-1
ENST00000508208,45404,-1
ENST00000508208,46595,-1
ENST00000508208,46781,-1
ENST00000508208,47405,-1
ENST00000508208,48728,-1
ENST00000508208,49974,-1
ENST00000508208,50582,-1
ENST00000508208,51140,-1
ENST00000508208,5221,-1
ENST00000508208,54210,-1
ENST00000508208,5863,-1
ENST00000508208,5886,-1
ENST00000508208,795,-1
ENST00000508237,12784,-1
ENST00000508237,13143,-1
ENST00000508237,14253,-1
ENST00000508237,15852,-1
ENST00000508237,16934,-1
ENST00000508237,18581,-1
ENST00000508237,19140,-1
ENST00000508237,19318,-1
ENST00000508237,22206,-1
ENST00000508237,22320,-1
ENST00000508237,23300,-1
ENST00000508237,25141,-1
ENST00000508237,25171,-1
ENST00000508237,27428,-1
ENST00000508237,27670,-1
ENST00000508237,31429,-1
ENST00000508237,32826,-1
ENST00000508237,34735,-1
ENST00000508237,36405,-1
ENST00000508237,3665,-1
ENST00000508237,36663,-1
ENST00000508237,37,-1
ENST00000508237,3772,-1
ENST00000508237,38118,-1
ENST00000508237,39916,-1
ENST00000508237,53102,-1
ENST00000508237,53311,-1
ENST00000508237,53404,-1
ENST00000508237,53962,-1
ENST00000508237,54079,-1
ENST00000508237,54488,-1
ENST00000508237,55025,-1
ENST00000508237,57557,-1
ENST00000508237,58766,-1
ENST00000508237,61028,-1
ENST00000508237,63144,-1
ENST00000508237,64391,-1
ENST00000508237,66268,-1
ENST00000508237,6829,-1
ENST00000508237,71708,-1
ENST00000508237,71902,-1
ENST00000508237,7285,-1
ENST00000508237,8207,-1
ENST00000508237,8295,-1
ENST00000508784,101571,-1
ENST00000508784,101642,-1
ENST00000508784,105300,-1
ENST00000508784,10682,-1
ENST00000508784,10852,-1
ENST00000508784,112171,-1
ENST00000508784,115498,-1
ENST00000508784,115900,-1
ENST00000508784,117231,-1
ENST00000508784,118600,-1
ENST00000508784,118707,-1
ENST00000508784,12128,-1
ENST00000508784,125901,-1
ENST00000508784,127433,-1
ENST00000508784,127467,-1
ENST00000508784,127831,-1
ENST00000508784,128421,-1
ENST00000508784,128765,-1
ENST00000508784,129030,-1
ENST00000508784,13138,-1
ENST00000508784,132451,-1
ENST00000508784,132457,-1
ENST00000508784,133555,-1
ENST00000508784,133913,-1
ENST00000508784,135164,-1
ENST00000508784,13652,-1
ENST00000508784,137527,-1
ENST00000508784,137816,-1
ENST00000508784,13795,-1
ENST00000508784,138688,-1
ENST00000508784,138858,-1
ENST00000508784,139654,-1
ENST00000508784,139926,-1
